dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude,AverageTemperature_1,AverageTemperatureUncertainty_1
21610, , , , , , ,17.12431,.44689
21976, , , , , , ,16.44632,.38277
22341, , , , , , ,17.0858,.37209
22706, , , , , , ,16.47597,.36992
23071, , , , , , ,16.45683,.3688
23437, , , , , , ,16.82753,.33651
23802, , , , , , ,16.18695,.43551
24167, , , , , , ,16.86256,.39773
24532, , , , , , ,16.41637,.37925
24898, , , , , , ,16.62068,.34633
25263, , , , , , ,16.77671,.36549
25628, , , , , , ,15.92487,.39575
25993, , , , , , ,16.1323,.34599
26359, , , , , , ,16.70074,.34519
26724, , , , , , ,17.09273,.38734
27089, , , , , , ,16.66759,.34712
27454, , , , , , ,16.74305,.30825
27820, , , , , , ,16.15467,.33444
28185, , , , , , ,17.59259,.3558
28550, , , , , , ,16.47849,.30378
28915, , , , , , ,16.77111,.31796
29281, , , , , , ,16.5034,.3109
29646, , , , , , ,17.20871,.31275
30011, , , , , , ,16.402,.34342
30376, , , , , , ,16.77396,.31009
30742, , , , , , ,16.46794,.36276
31107, , , , , , ,16.58601,.35733
31472, , , , , , ,16.81136,.37236
31837, , , , , , ,16.38846,.36989
32203, , , , , , ,16.69736,.34774
32568, , , , , , ,17.00306,.39049
32933, , , , , , ,17.36101,.40694
33298, , , , , , ,17.01887,.39329
33664, , , , , , ,16.82521,.34256
34029, , , , , , ,16.674,.33011
34394, , , , , , ,16.96686,.3175
34759, , , , , , ,17.03312,.33723
35125, , , , , , ,16.62634,.31348
35490, , , , , , ,17.10379,.40103
35855, , , , , , ,17.24993,.36267
36220, , , , , , ,17.24232,.30653
36586, , , , , , ,17.29798,.3556
36951, , , , , , ,17.58976,.38076
37316, , , , , , ,18.24215,.32698
37681, , , , , , ,17.07866,.36393
38047, , , , , , ,17.92678,.38463
38412, , , , , , ,17.02063,.3159
38777, , , , , , ,17.19218,.39133
39142, , , , , , ,17.61691,.33317
39508, , , , , , ,18.13619,.36894
39873, , , , , , ,17.51858,.33723
40238, , , , , , ,17.99422,.35701
40603, , , , , , ,16.96784,.38492
40969, , , , , , ,17.26119,.40696
41334, , , , , , ,17.33937,.6182
