dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude,AverageTemperature_1,AverageTemperatureUncertainty_1
1751-02-01 平均值, , , , , , ,-3.56092307692308,2.37261538461538
1751-03-01 平均值, , , , , , ,3.40007692307692,1.99530769230769
1751-04-01 平均值, , , , , , ,6.77292307692308,1.60130769230769
1751-05-01 平均值, , , , , , ,12.303,1.63146153846154
1751-06-01 平均值, , , , , , ,17.8330769230769,1.66161538461538
1751-07-01 平均值, , , , , , ,20.1921538461538,1.40761538461538
1751-08-01 平均值, , , , , , ,19.4959230769231,1.36892307692308
1751-09-01 平均值, , , , , , ,13.942,1.42484615384615
1751-10-01 平均值, , , , , , ,9.33478846153846,1.67226923076923
1751-11-01 平均值, , , , , , ,4.72757692307692,1.91969230769231
1751-12-01 平均值, , , , , , ,.120365384615385,2.16711538461538
1752-01-01 平均值, , , , , , ,-4.48684615384615,2.41453846153846
1752-02-01 平均值, , , , , , ,-.584846153846154,2.18465384615385
1752-03-01 平均值, , , , , , ,3.31715384615385,1.95476923076923
1752-04-01 平均值, , , , , , ,6.88292307692308,1.91553846153846
1752-05-01 平均值, , , , , , ,7.18167948717949,1.89302564102564
1752-06-01 平均值, , , , , , ,7.48043589743589,1.87051282051282
1752-07-01 平均值, , , , , , ,7.77919230769231,1.848
1752-08-01 平均值, , , , , , ,8.07794871794873,1.82548717948718
1752-09-01 平均值, , , , , , ,8.37670512820512,1.80297435897436
1752-10-01 平均值, , , , , , ,8.67546153846154,1.78046153846154
1752-11-01 平均值, , , , , , ,5.36730769230769,1.60338461538462
1752-12-01 平均值, , , , , , ,.492538461538461,1.82938461538462
1753-01-01 平均值, , , , , , ,-2.55121428571429,5.74042857142857
1753-02-01 平均值, , , , , , ,-1.39778571428571,3.4135
1753-03-01 平均值, , , , , , ,4.37757142857143,3.31485714285714
1753-04-01 平均值, , , , , , ,7.85328571428572,5.60185714285714
1753-05-01 平均值, , , , , , ,13.8417857142857,2.02
1753-06-01 平均值, , , , , , ,18.9451428571429,2.83528571428571
1753-07-01 平均值, , , , , , ,20.6441428571429,2.11757142857143
1753-08-01 平均值, , , , , , ,19.206,5.69328571428571
1753-09-01 平均值, , , , , , ,15.4369285714286,1.90385714285714
1753-10-01 平均值, , , , , , ,10.3840714285714,1.8805
1753-11-01 平均值, , , , , , ,4.00992857142857,2.62907142857143
1753-12-01 平均值, , , , , , ,-1.978,4.26485714285714
1754-01-01 平均值, , , , , , ,-2.02192857142857,2.89871428571429
1754-02-01 平均值, , , , , , ,-3.09307142857143,4.11842857142857
1754-03-01 平均值, , , , , , ,1.56692857142857,3.39042857142857
1754-04-01 平均值, , , , , , ,8.90107142857143,5.33319047619048
1754-05-01 平均值, , , , , , ,13.8210714285714,3.10409523809524
1754-06-01 平均值, , , , , , ,18.5246428571429,1.866
1754-07-01 平均值, , , , , , ,19.9907857142857,2.49664285714286
1754-08-01 平均值, , , , , , ,19.2928571428571,3.68614285714286
1754-09-01 平均值, , , , , , ,14.9462142857143,2.70685714285714
1754-10-01 平均值, , , , , , ,10.978,2.27307142857143
1754-11-01 平均值, , , , , , ,5.43846428571429,2.06889285714286
1754-12-01 平均值, , , , , , ,.959928571428571,2.51785714285714
1755-01-01 平均值, , , , , , ,-3.92346666666667,5.00406666666667
1755-02-01 平均值, , , , , , ,-3.2458,3.99193333333333
1755-03-01 平均值, , , , , , ,2.0936,3.7996
1755-04-01 平均值, , , , , , ,9.3906,3.79053333333333
1755-05-01 平均值, , , , , , ,14.173,2.95326666666667
1755-06-01 平均值, , , , , , ,19.7347333333333,3.3008
1755-07-01 平均值, , , , , , ,19.7222,2.28184444444444
1755-08-01 平均值, , , , , , ,17.8642666666667,2.70042222222222
1755-09-01 平均值, , , , , , ,15.1191333333333,1.59593333333333
1755-10-01 平均值, , , , , , ,9.53606666666667,5.55
1755-11-01 平均值, , , , , , ,4.84486666666667,5.64093333333333
1755-12-01 平均值, , , , , , ,-.306933333333333,6.2298
1756-01-01 平均值, , , , , , ,.296266666666667,4.47853333333333
1756-02-01 平均值, , , , , , ,2.30753333333333,3.55646666666667
1756-03-01 平均值, , , , , , ,4.02843333333333,5.03348333333333
1756-04-01 平均值, , , , , , ,8.9496,2.44343333333333
1756-05-01 平均值, , , , , , ,14.1156333333333,4.36078333333333
1756-06-01 平均值, , , , , , ,19.4132666666667,2.82373333333333
1756-07-01 平均值, , , , , , ,20.622,1.99033333333333
1756-08-01 平均值, , , , , , ,18.8566666666667,6.93353333333333
1756-09-01 平均值, , , , , , ,16.2996,2.9084
1756-10-01 平均值, , , , , , ,9.25293333333333,3.13833333333333
1756-11-01 平均值, , , , , , ,3.07793333333333,3.86486666666667
1756-12-01 平均值, , , , , , ,-1.7238,2.53133333333333
1757-01-01 平均值, , , , , , ,-3.91433333333333,2.91846666666667
1757-02-01 平均值, , , , , , ,.444466666666667,3.64326666666667
1757-03-01 平均值, , , , , , ,3.05013333333333,3.40686666666667
1757-04-01 平均值, , , , , , ,8.35273333333333,4.77553333333333
1757-05-01 平均值, , , , , , ,14.3063333333333,3.19013333333333
1757-06-01 平均值, , , , , , ,20.8404,3.3252
1757-07-01 平均值, , , , , , ,23.5858,4.93453333333333
1757-08-01 平均值, , , , , , ,20.3738,4.21293333333333
1757-09-01 平均值, , , , , , ,15.6616,6.3716
1757-10-01 平均值, , , , , , ,7.28826666666667,8.10753333333333
1757-11-01 平均值, , , , , , ,3.97906666666667,4.33493333333333
1757-12-01 平均值, , , , , , ,-1.71973333333333,7.37113333333333
1758-01-01 平均值, , , , , , ,-5.28606666666667,2.33753333333333
1758-02-01 平均值, , , , , , ,-1.89113333333333,3.06673333333333
1758-03-01 平均值, , , , , , ,2.41333333333333,4.04933333333333
1758-04-01 平均值, , , , , , ,6.93533333333333,6.67293333333333
1758-05-01 平均值, , , , , , ,12.7612,4.49266666666667
1758-06-01 平均值, , , , , , ,17.9303333333333,4.44433333333333
1758-07-01 平均值, , , , , , ,19.3894666666667,6.45733333333333
1758-08-01 平均值, , , , , , ,18.25,5.12066666666667
1758-09-01 平均值, , , , , , ,13.6177,3.0491
1758-10-01 平均值, , , , , , ,6.5074,8.72533333333333
1758-11-01 平均值, , , , , , ,4.62446666666667,7.59226666666667
1758-12-01 平均值, , , , , , ,-.186533333333333,5.07946666666667
1759-01-01 平均值, , , , , , ,.3148,5.80966666666667
1759-02-01 平均值, , , , , , ,1.05973333333333,6.72193333333333
1759-03-01 平均值, , , , , , ,3.17613333333333,3.11233333333333
1759-04-01 平均值, , , , , , ,6.92053333333333,4.99606666666667
1759-05-01 平均值, , , , , , ,12.5382,2.68593333333333
1759-06-01 平均值, , , , , , ,18.1876666666667,4.6594
1759-07-01 平均值, , , , , , ,19.8066,3.57393333333333
1759-08-01 平均值, , , , , , ,20.092,5.73973333333333
1759-09-01 平均值, , , , , , ,15.9616666666667,4.9512
1759-10-01 平均值, , , , , , ,10.0712666666667,3.83613333333333
1759-11-01 平均值, , , , , , ,2.90746666666667,5.08666666666667
1759-12-01 平均值, , , , , , ,-3.55586666666667,7.9
1760-01-01 平均值, , , , , , ,-4.24986666666667,3.77613333333333
1760-02-01 平均值, , , , , , ,-.963,3.3298
1760-03-01 平均值, , , , , , ,.8734,7.00153333333333
1760-04-01 平均值, , , , , , ,7.683,4.9946
1760-05-01 平均值, , , , , , ,12.8801333333333,3.44853333333333
1760-06-01 平均值, , , , , , ,17.1226666666667,2.44493333333333
1760-07-01 平均值, , , , , , ,19.1565333333333,3.77423333333333
1760-08-01 平均值, , , , , , ,19.5525333333333,6.18406666666667
1760-09-01 平均值, , , , , , ,15.7842666666667,4.6064
1760-10-01 平均值, , , , , , ,8.9662,4.08646666666667
1760-11-01 平均值, , , , , , ,4.25966666666667,2.95406666666667
1760-12-01 平均值, , , , , , ,.14346666666667,2.78393333333333
1761-01-01 平均值, , , , , , ,-3.23171380042463,5.98089936305732
1761-02-01 平均值, , , , , , ,-.08836093418259,3.39353205944798
1761-03-01 平均值, , , , , , ,4.21939193205945,1.99856475583864
1761-04-01 平均值, , , , , , ,6.53707813163482,3.48373078556263
1761-05-01 平均值, , , , , , ,14.2086976645435,3.89203014861996
1761-06-01 平均值, , , , , , ,19.5362505307856,2.30572951167728
1761-07-01 平均值, , , , , , ,22.1177367303609,4.46556220806794
1761-08-01 平均值, , , , , , ,18.9841562632696,2.7935949044586
1761-09-01 平均值, , , , , , ,15.0561091295117,3.19156093418259
1761-10-01 平均值, , , , , , ,8.10819532908705,3.88452696390658
1761-11-01 平均值, , , , , , ,3.67681486199575,2.60422632696391
1761-12-01 平均值, , , , , , ,-3.49396560509554,2.3365923566879
1762-01-01 平均值, , , , , , ,.40695392781316,2.66672505307856
1762-02-01 平均值, , , , , , ,.216740127388535,6.05139108280255
1762-03-01 平均值, , , , , , ,.964626326963906,4.11615711252654
1762-04-01 平均值, , , , , , ,8.43471252653928,3.28545647558386
1762-05-01 平均值, , , , , , ,12.576932059448,5.19488917197452
1762-06-01 平均值, , , , , , ,17.33608492569,5.46525520169851
1762-07-01 平均值, , , , , , ,19.5784377919321,2.58675456475584
1762-08-01 平均值, , , , , , ,17.1094573248408,2.8941872611465
1762-09-01 平均值, , , , , , ,13.5945435244161,6.32368662420382
1762-10-01 平均值, , , , , , ,7.02716305732484,3.41558598726115
1762-11-01 平均值, , , , , , ,4.35291592356688,2.39015201698514
1762-12-01 平均值, , , , , , ,-1.13173121019108,4.89405138004246
1763-01-01 平均值, , , , , , ,-3.21760469745223,4.72964132165605
1763-02-01 平均值, , , , , , ,-.177898885350318,4.17217197452229
1763-03-01 平均值, , , , , , ,1.12118192675159,5.60407762738854
1763-04-01 平均值, , , , , , ,7.1645127388535,2.06392078025478
1763-05-01 平均值, , , , , , ,11.8634685509554,2.81276393312102
1763-06-01 平均值, , , , , , ,16.2794868630573,4.74860708598726
1763-07-01 平均值, , , , , , ,19.5101301751592,2.4072939888535
1763-08-01 平均值, , , , , , ,18.8452109872611,2.82010589171975
1763-09-01 平均值, , , , , , ,14.0923542993631,2.49751154458599
1763-10-01 平均值, , , , , , ,7.79027886146497,4.45657344745223
1763-11-01 平均值, , , , , , ,3.87939092356688,3.22951035031847
1763-12-01 平均值, , , , , , ,1.87628423566879,2.53347850318471
1764-01-01 平均值, , , , , , ,-.0375412022293,4.13747790605096
1764-02-01 平均值, , , , , , ,2.67644585987261,3.0397273089172
1764-03-01 平均值, , , , , , ,3.16912042197452,3.22778921178344
1764-04-01 平均值, , , , , , ,6.9917741507431,3.73060111464968
1764-05-01 平均值, , , , , , ,12.5582716295117,5.29244426751592
1764-06-01 平均值, , , , , , ,15.7997066082803,2.98834992038217
1764-07-01 平均值, , , , , , ,18.6217249203822,4.51313057324841
1764-08-01 平均值, , , , , , ,17.6645557324841,1.82322372611465
1764-09-01 平均值, , , , , , ,13.964324044586,4.03269187898089
1764-10-01 平均值, , , , , , ,10.2029673566879,2.69728503184713
1764-11-01 平均值, , , , , , ,5.11698566878981,2.93406568471338
1764-12-01 平均值, , , , , , ,2.74737898089172,3.58053383757962
1765-01-01 平均值, , , , , , ,.718647292993631,7.50643949044586
1765-02-01 平均值, , , , , , ,-.235209394904459,3.8671576433121
1765-03-01 平均值, , , , , , ,4.65868391719745,2.84193829617834
1765-04-01 平均值, , , , , , ,8.53913972929936,1.99546894904459
1765-05-01 平均值, , , , , , ,12.4042830414013,2.39187460191083
1765-06-01 平均值, , , , , , ,15.8779263535032,3.01162400477707
1765-07-01 平均值, , , , , , ,18.1910071656051,3.45412340764331
1765-08-01 平均值, , , , , , ,18.515087977707,2.68984156050955
1765-09-01 平均值, , , , , , ,14.5997937898089,1.9788722133758
1765-10-01 平均值, , , , , , ,9.51081210191083,1.61871536624204
1765-11-01 平均值, , , , , , ,5.22170541401274,3.53468351910828
1765-12-01 平均值, , , , , , ,.50297372611465,2.49002667197452
1766-01-01 平均值, , , , , , ,-3.41113296178344,5.50599482484076
1766-02-01 平均值, , , , , , ,.460260350318471,3.54921297770701
1766-03-01 平均值, , , , , , ,3.65077866242038,2.85468113057325
1766-04-01 平均值, , , , , , ,8.27510947452229,3.29971178343949
1766-05-01 平均值, , , , , , ,13.0115027866242,2.44824243630573
1766-06-01 平均值, , , , , , ,17.3502085987261,5.72733558917197
1766-07-01 平均值, , , , , , ,18.630476910828,3.47780374203822
1766-08-01 平均值, , , , , , ,19.0159952229299,2.96502189490446
1766-09-01 平均值, , , , , , ,15.8433260350318,3.3294900477707
1766-10-01 平均值, , , , , , ,9.53771934713376,2.20277070063694
1766-11-01 平均值, , , , , , ,6.55761265923567,4.22311385350319
1766-12-01 平均值, , , , , , ,.304255971337579,3.35695700636943
1767-01-01 平均值, , , , , , ,-4.12366321656051,5.72398765923567
1767-02-01 平均值, , , , , , ,.741730095541401,6.52720581210191
1767-03-01 平均值, , , , , , ,4.04281090764331,6.38198646496815
1767-04-01 平均值, , , , , , ,6.30464171974522,4.71157961783439
1767-05-01 平均值, , , , , , ,11.7839725318471,2.40254777070064
1767-06-01 平均值, , , , , , ,16.288709593949,3.20467217356688
1767-07-01 平均值, , , , , , ,18.652571656051,3.39535907643312
1767-08-01 平均值, , , , , , ,19.4997774681529,2.22920222929936
1767-09-01 平均值, , , , , , ,15.1697957802548,3.4972953821656
1767-10-01 平均值, , , , , , ,9.95593909235669,2.62482603503185
1767-11-01 平均值, , , , , , ,6.9802699044586,6.34710668789809
1767-12-01 平均值, , , , , , ,-.474774283439491,4.57369984076433
1768-01-01 平均值, , , , , , ,-3.77819347133758,9.15754299363057
1768-02-01 平均值, , , , , , ,-.866925159235669,7.25113614649682
1768-03-01 平均值, , , , , , ,.901218152866242,5.05341679936306
1768-04-01 平均值, , , , , , ,6.94998646496815,3.2594474522293
1768-05-01 平均值, , , , , , ,11.4548797770701,2.59591560509554
1768-06-01 平均值, , , , , , ,15.949710589172,3.96363375796178
1768-07-01 平均值, , , , , , ,18.8767914012739,4.01947691082803
1768-08-01 平均值, , , , , , ,18.1024347133758,1.90519506369427
1768-09-01 平均值, , , , , , ,14.1441405254777,3.89591321656051
1768-10-01 平均值, , , , , , ,8.86315883757962,4.38756886942675
1768-11-01 平均值, , , , , , ,4.75248964968153,4.57916202229299
1768-12-01 平均值, , , , , , ,1.20363296178344,6.00325517515924
1769-01-01 平均值, , , , , , ,.159213773885351,5.24622332802548
1769-02-01 平均值, , , , , , ,-.446455414012738,3.40450398089172
1769-03-01 平均值, , , , , , ,2.79731289808917,4.83690963375796
1769-04-01 平均值, , , , , , ,8.00095621019108,5.3060652866242
1769-05-01 平均值, , , , , , ,13.202724522293,7.20715843949045
1769-06-01 平均值, , , , , , ,17.7916178343949,3.91031409235669
1769-07-01 平均值, , , , , , ,19.1972611464968,4.81959474522293
1769-08-01 平均值, , , , , , ,18.5264669585987,4.42187539808917
1769-09-01 平均值, , , , , , ,14.9213602707006,1.83465605095541
1769-10-01 平均值, , , , , , ,6.71581608280255,2.81974920382166
1769-11-01 平均值, , , , , , ,3.67827189490446,1.9665298566879
1769-12-01 平均值, , , , , , ,-.477834792993631,3.69743550955414
1770-01-01 平均值, , , , , , ,-1.38944148089172,5.87052866242038
1770-02-01 平均值, , , , , , ,.475826831210191,3.65124681528662
1770-03-01 平均值, , , , , , ,.269907643312102,4.07158996815287
1770-04-01 平均值, , , , , , ,8.09055095541401,9.29718312101911
1770-05-01 平均值, , , , , , ,12.1196942675159,2.11933877388535
1770-06-01 平均值, , , , , , ,16.0992750796178,3.71874442675159
1770-07-01 平均值, , , , , , ,17.6119183917197,6.39096257961783
1770-08-01 平均值, , , , , , ,17.9515617038217,3.92318073248408
1770-09-01 平均值, , , , , , ,15.1640800159236,3.15889888535032
1770-10-01 平均值, , , , , , ,9.61003582802548,4.01786703821656
1770-11-01 平均值, , , , , , ,5.35267914012739,5.5331476910828
1770-12-01 平均值, , , , , , ,2.2429474522293,7.03599084394905
1771-01-01 平均值, , , , , , ,.76015326433121,6.47595899681529
1771-02-01 平均值, , , , , , ,-2.70239092356688,3.77817714968153
1771-03-01 平均值, , , , , , ,1.15000238853503,6.08039530254777
1771-04-01 平均值, , , , , , ,5.54902070063694,5.73873845541401
1771-05-01 平均值, , , , , , ,12.8217890127389,8.70001910828025
1771-06-01 平均值, , , , , , ,17.2658698248408,2.8049247611465
1771-07-01 平均值, , , , , , ,18.9889506369427,2.01664291401274
1771-08-01 平均值, , , , , , ,18.8457189490446,2.69686106687898
1771-09-01 平均值, , , , , , ,14.9291122611465,2.16089171974522
1771-10-01 平均值, , , , , , ,10.7617555732484,2.06467237261147
1771-11-01 平均值, , , , , , ,4.37902388535032,3.80276552547771
1771-12-01 平均值, , , , , , ,1.38635469745223,3.84910867834395
1772-01-01 平均值, , , , , , ,-1.40568949044586,6.92838933121019
1772-02-01 平均值, , , , , , ,-.781358678343949,7.71316998407643
1772-03-01 平均值, , , , , , ,1.90847213375796,3.79320063694267
1772-04-01 平均值, , , , , , ,7.93574044585987,3.77916878980892
1772-05-01 平均值, , , , , , ,11.2940087579618,2.11757444267516
1772-06-01 平均值, , , , , , ,16.8802770700637,4.2577925955414
1772-07-01 平均值, , , , , , ,19.5148578821656,3.01938574840764
1772-08-01 平均值, , , , , , ,18.9768761942675,3.71272890127389
1772-09-01 平均值, , , , , , ,14.5702070063694,3.10382205414013
1772-10-01 平均值, , , , , , ,10.9567878184713,2.62647770700637
1772-11-01 平均值, , , , , , ,7.19161863057325,4.51300835987261
1772-12-01 平均值, , , , , , ,3.48132444267516,3.57253901273885
1773-01-01 平均值, , , , , , ,-1.61828224522293,2.8558821656051
1773-02-01 平均值, , , , , , ,-1.56588893312102,3.27485031847134
1773-03-01 平均值, , , , , , ,2.71806687898089,2.37250597133758
1773-04-01 平均值, , , , , , ,8.5618976910828,3.26741162420382
1773-05-01 平均值, , , , , , ,13.9308535031847,3.36631727707006
1773-06-01 平均值, , , , , , ,16.5400593152866,2.10997292993631
1773-07-01 平均值, , , , , , ,19.1515776273885,2.38794108280255
1773-08-01 平均值, , , , , , ,18.6824084394904,2.21053423566879
1773-09-01 平均值, , , , , , ,15.8505517515924,2.34318988853503
1773-10-01 平均值, , , , , , ,10.6173200636943,2.28440804140127
1773-11-01 平均值, , , , , , ,4.12096337579618,5.66406369426752
1773-12-01 平均值, , , , , , ,2.96573168789809,4.92840684713376
1774-01-01 平均值, , , , , , ,-2.96175,6.9165625
1774-02-01 平均值, , , , , , ,1.2108125,6.0469375
1774-03-01 平均值, , , , , , ,4.3509375,2.6410625
1774-04-01 平均值, , , , , , ,10.6033125,4.199875
1774-05-01 平均值, , , , , , ,16.30803125,2.4894375
1774-06-01 平均值, , , , , , ,19.7286875,5.6654375
1774-07-01 平均值, , , , , , ,22.046375,5.5741875
1774-08-01 平均值, , , , , , ,20.8181875,2.742
1774-09-01 平均值, , , , , , ,15.63675,3.0191875
1774-10-01 平均值, , , , , , ,10.5715,3.8421875
1774-11-01 平均值, , , , , , ,2.5863125,6.0933125
1774-12-01 平均值, , , , , , ,-.935625,4.6536875
1775-01-01 平均值, , , , , , ,.229961538461539,4.51450480769231
1775-02-01 平均值, , , , , , ,2.69986057692308,4.33032211538462
1775-03-01 平均值, , , , , , ,5.21475961538462,2.33876442307692
1775-04-01 平均值, , , , , , ,7.55678365384616,1.78145673076923
1775-05-01 平均值, , , , , , ,13.1948076923077,3.15964903846154
1775-06-01 平均值, , , , , , ,17.1678942307692,4.28927884615385
1775-07-01 平均值, , , , , , ,20.2085432692308,1.88222115384615
1775-08-01 平均值, , , , , , ,19.8383798076923,2.00303846153846
1775-09-01 平均值, , , , , , ,15.5854038461538,3.06991826923077
1775-10-01 平均值, , , , , , ,11.0708028846154,2.79867307692308
1775-11-01 平均值, , , , , , ,6.07720192307692,5.17049038461538
1775-12-01 平均值, , , , , , ,.246225961538461,2.24880769230769
1776-01-01 平均值, , , , , , ,-4.149625,5.1886875
1776-02-01 平均值, , , , , , ,1.70225,3.62775
1776-03-01 平均值, , , , , , ,3.7135625,3.103625
1776-04-01 平均值, , , , , , ,7.952125,1.677125
1776-05-01 平均值, , , , , , ,12.769875,3.24871875
1776-06-01 平均值, , , , , , ,18.7883125,2.9221875
1776-07-01 平均值, , , , , , ,20.666125,2.736
1776-08-01 平均值, , , , , , ,20.7509375,3.757625
1776-09-01 平均值, , , , , , ,15.3708125,2.7580625
1776-10-01 平均值, , , , , , ,10.157625,2.8703125
1776-11-01 平均值, , , , , , ,5.2811875,5.0538125
1776-12-01 平均值, , , , , , ,1.9070625,3.2778125
1777-01-01 平均值, , , , , , ,.49625,3.8936875
1777-02-01 平均值, , , , , , ,.1710625,4.2690625
1777-03-01 平均值, , , , , , ,3.886625,2.21375
1777-04-01 平均值, , , , , , ,6.4820625,1.9786875
1777-05-01 平均值, , , , , , ,13.62,3.0068125
1777-06-01 平均值, , , , , , ,17.2725625,2.7656875
1777-07-01 平均值, , , , , , ,18.8541875,1.9403125
1777-08-01 平均值, , , , , , ,19.62775,1.9676875
1777-09-01 平均值, , , , , , ,15.414625,3.897375
1777-10-01 平均值, , , , , , ,9.56475,4.4661875
1777-11-01 平均值, , , , , , ,5.6488125,2.41475
1777-12-01 平均值, , , , , , ,.91625,2.3511875
1778-01-01 平均值, , , , , , ,-.2933125,3.0391875
1778-02-01 平均值, , , , , , ,1.466125,3.617203125
1778-03-01 平均值, , , , , , ,3.3010625,3.68721875
1778-04-01 平均值, , , , , , ,10.577625,1.956234375
1778-05-01 平均值, , , , , , ,14.0774375,2.5824375
1778-06-01 平均值, , , , , , ,17.27925,5.174
1778-07-01 平均值, , , , , , ,20.3574427083333,2.11232291666667
1778-08-01 平均值, , , , , , ,18.9408854166667,3.36045833333333
1778-09-01 平均值, , , , , , ,16.269328125,2.06565625
